1.248377412557601929e-01,-8.238877356052398682e-02,4.443532228469848633e-02,-8.061625808477401733e-02,1.218295097351074219e-01,-5.628117173910140991e-02,1.726908981800079346e-01,-3.828271478414535522e-02,2.182155996561050415e-01,1.176924854516983032e-01,-1.565930843353271484e-01,6.345272064208984375e-03,7.409996539354324341e-02,-1.278713494539260864e-01,1.323154270648956299e-01,-1.920298486948013306e-02,-9.846264123916625977e-02,1.004846394062042236e-02,-1.708030849695205688e-01,-5.177269130945205688e-02,8.946808427572250366e-02,-2.959048748016357422e-02,-4.391612485051155090e-02,1.408589482307434082e-01,-1.147094368934631348e-02,3.440598398447036743e-02,4.228530079126358032e-02,-4.088152945041656494e-02
-1.263072788715362549e-01,-9.873239696025848389e-02,-3.087155520915985107e-02,5.834837630391120911e-02,-2.930003404617309570e-01,-4.166111350059509277e-02,-8.057221770286560059e-03,6.270378828048706055e-03,-4.110722243785858154e-02,-1.050933972001075745e-01,-1.949360072612762451e-01,-1.068930625915527344e-01,-3.803222775459289551e-01,-3.228950500488281250e-01,-6.158226728439331055e-01,-1.710398793220520020e-01,-1.022391766309738159e-01,3.516127169132232666e-02,-1.646381169557571411e-01,-6.098461151123046875e-01,-5.506896972656250000e-01,-1.741276383399963379e-01,-1.919428408145904541e-01,2.462754249572753906e-01,-1.816150099039077759e-01,1.092839390039443970e-01,1.676484793424606323e-01,6.787861883640289307e-02
-9.640954434871673584e-03,-1.574511826038360596e-01,-7.678464055061340332e-03,2.395750582218170166e-02,-1.543874144554138184e-01,4.523678123950958252e-02,7.952834665775299072e-02,4.765278100967407227e-02,6.420116424560546875e-01,1.197868585586547852e+00,8.308314681053161621e-01,2.140790522098541260e-01,8.879868984222412109e-01,7.590988874435424805e-01,7.391251921653747559e-01,-3.087967634201049805e-02,-1.510164737701416016e-01,-7.056738734245300293e-01,-1.110047817230224609e+00,-1.361156225204467773e+00,-8.004559874534606934e-01,-6.459074020385742188e-01,-6.480436921119689941e-01,-1.329348087310791016e-01,4.038087129592895508e-01,2.452346980571746826e-01,6.101557612419128418e-02,-1.027104333043098450e-01
-1.916919648647308350e-01,7.303611934185028076e-02,-1.755713522434234619e-01,-1.318186521530151367e-03,-4.000326991081237793e-01,-2.601300179958343506e-01,1.079298704862594604e-01,-2.638914883136749268e-01,4.034937918186187744e-01,1.253813624382019043e+00,9.650111198425292969e-01,8.254984617233276367e-01,5.554676055908203125e-01,1.782907843589782715e-01,6.533791124820709229e-02,-5.877885222434997559e-02,-2.580926716327667236e-01,-4.495741128921508789e-01,-8.483170270919799805e-01,-8.025259375572204590e-01,-1.021808624267578125e+00,-2.795696854591369629e-01,-2.791532874107360840e-02,-3.606346249580383301e-01,-3.047288358211517334e-01,-2.423004806041717529e-01,-5.317438840866088867e-01,1.909471899271011353e-01
-1.775472462177276611e-01,-2.135112136602401733e-01,-8.217046409845352173e-02,-9.919808059930801392e-02,-7.787907123565673828e-02,-1.713167130947113037e-01,1.495006084442138672e-01,1.676586270332336426e-01,1.529730260372161865e-01,4.250629544258117676e-01,2.390179038047790527e-01,-2.121088951826095581e-01,2.677215337753295898e-01,8.030599355697631836e-02,-8.209630101919174194e-02,-4.095916152000427246e-01,-2.999036014080047607e-01,-1.604812592267990112e-02,-3.500531613826751709e-01,-4.531968235969543457e-01,-2.756551802158355713e-01,-7.729975581169128418e-01,-6.547359228134155273e-01,-6.835703253746032715e-01,-1.104358434677124023e+00,-1.236847996711730957e+00,-1.216642141342163086e+00,-2.144325971603393555e-01
-7.373572140932083130e-02,-2.787910960614681244e-02,-3.033008575439453125e-01,-4.195723235607147217e-01,-2.470052242279052734e-02,-3.922050893306732178e-01,1.047340333461761475e-01,3.196932971477508545e-01,7.739619016647338867e-01,3.996339440345764160e-01,1.976298242807388306e-01,-1.919269263744354248e-01,4.853454232215881348e-02,3.191394805908203125e-01,3.285576701164245605e-01,3.255822136998176575e-02,4.799271747469902039e-02,-5.500677824020385742e-01,-1.063949689269065857e-01,-4.009345173835754395e-01,-3.397347629070281982e-01,-8.913417160511016846e-02,-2.408827394247055054e-01,-6.568710803985595703e-01,-9.386588335037231445e-01,-8.127543926239013672e-01,-4.954200983047485352e-01,-1.707539558410644531e-01
-3.026121668517589569e-02,1.397021859884262085e-02,9.109780192375183105e-03,7.164211273193359375e-01,8.887149393558502197e-02,3.234648704528808594e-01,5.806879997253417969e-01,6.914137005805969238e-01,2.919236421585083008e-01,6.398864984512329102e-01,3.738666176795959473e-01,-7.333573698997497559e-02,-1.357137411832809448e-02,4.525001347064971924e-02,6.832381337881088257e-02,2.088744193315505981e-01,6.869232654571533203e-02,-3.396472930908203125e-01,-1.612213850021362305e-01,-3.505487442016601562e-01,-7.562736868858337402e-01,-1.284350156784057617e-01,-7.085438966751098633e-01,-8.925377726554870605e-01,-1.595763325691223145e+00,-1.574574470520019531e+00,-7.176169157028198242e-01,-8.938941955566406250e-01
1.698214560747146606e-02,4.476945847272872925e-02,2.101781591773033142e-02,9.803223609924316406e-01,6.281361579895019531e-01,2.955621182918548584e-01,7.497648000717163086e-01,5.963946580886840820e-01,5.574564933776855469e-01,1.871748119592666626e-01,1.638132482767105103e-01,-1.037991046905517578e-01,5.341367423534393311e-02,3.392587900161743164e-01,-1.801512837409973145e-01,-1.618150174617767334e-01,-2.788762450218200684e-01,-2.177173197269439697e-01,-3.302714228630065918e-01,-4.091482460498809814e-01,-5.889843702316284180e-01,-1.265087425708770752e-01,-3.757061660289764404e-01,-3.879761099815368652e-01,-7.699698209762573242e-01,-1.349608898162841797e+00,-7.442242503166198730e-01,-6.914216279983520508e-01
1.181984022259712219e-01,8.407441973686218262e-01,-2.195226401090621948e-02,5.125333070755004883e-01,8.487250804901123047e-01,3.681660294532775879e-01,4.681332707405090332e-01,7.621354460716247559e-01,3.106701970100402832e-01,-2.352269589900970459e-01,2.152352035045623779e-01,-8.670619130134582520e-02,-1.993582099676132202e-01,7.729918509721755981e-02,1.569191962480545044e-01,-4.911440610885620117e-02,8.124680817127227783e-02,2.526114583015441895e-01,2.034247517585754395e-01,6.750226020812988281e-02,1.878281831741333008e-01,-4.482867121696472168e-01,-9.164664149284362793e-02,3.557968139648437500e-01,-7.921056747436523438e-01,-9.420905113220214844e-01,-8.092212677001953125e-01,-4.350834190845489502e-01
8.637326955795288086e-02,2.347304821014404297e-01,3.387315273284912109e-01,-1.449834704399108887e-01,4.607756733894348145e-01,1.345950722694396973e+00,4.437591433525085449e-01,1.987062990665435791e-01,1.088399440050125122e-02,-2.132659405469894409e-02,-2.218376398086547852e-01,-5.951140522956848145e-01,-1.574683785438537598e-01,-4.009186029434204102e-01,1.923122406005859375e-01,5.355281233787536621e-01,8.293806314468383789e-01,9.776504039764404297e-01,9.394618272781372070e-01,6.838697791099548340e-01,6.448966860771179199e-01,4.382476210594177246e-01,1.979113370180130005e-01,1.692354679107666016e-01,-9.272857904434204102e-01,-1.369405865669250488e+00,-4.360460340976715088e-01,-1.793019175529479980e-01
